number,callSign,status,codeshareStatus,isCargo,direction,departure.scheduledTime.utc,departure.scheduledTime.local,departure.revisedTime.utc,departure.revisedTime.local,departure.terminal,departure.gate,departure.quality,arrival.airport.icao,arrival.airport.iata,arrival.airport.name,arrival.airport.timeZone,arrival.scheduledTime.utc,arrival.scheduledTime.local,arrival.revisedTime.utc,arrival.revisedTime.local,arrival.quality,aircraft.reg,aircraft.modeS,aircraft.model,airline.name,airline.iata,airline.icao,arrival.terminal,arrival.baggageBelt,arrival.gate,arrival.runwayTime.utc,arrival.runwayTime.local,departure.runwayTime.utc,departure.runwayTime.local,departure.airport.icao,departure.airport.iata,departure.airport.name,departure.airport.timeZone,departure.checkInDesk
BR 3089,,Canceled,IsCodeshared,False,arrivals,2025-12-20 01:10Z,2025-12-19 20:10-05:00,2025-12-20 01:10Z,2025-12-19 20:10-05:00,,A11,"['Basic', 'Live']",,,,,2025-12-20 02:44Z,2025-12-19 21:44-05:00,2025-12-20 03:09Z,2025-12-19 22:09-05:00,"['Basic', 'Live']",,,Airbus A320,EVA Air,BR,EVA,1,2,D40,,,,,CYUL,YUL,Montreal,America/Toronto,
PR 118,PAL118,Expected,IsOperator,False,arrivals,2025-12-19 12:10Z,2025-12-19 20:10+08:00,2025-12-19 12:10Z,2025-12-19 20:10+08:00,1,,"['Basic', 'Live']",,,,,2025-12-20 03:10Z,2025-12-19 22:10-05:00,2025-12-20 03:10Z,2025-12-19 22:10-05:00,"['Basic', 'Live']",RP-C3508,75855B,Airbus A350,Philippine,PR,PAL,3,10,C31,,,,,RPLL,MNL,Manila,Asia/Manila,
DL 6927,WJA1115,Expected,IsCodeshared,False,arrivals,2025-12-19 23:55Z,2025-12-19 18:55-05:00,2025-12-19 23:55Z,2025-12-19 18:55-05:00,2,,"['Basic', 'Live']",,,,,2025-12-20 03:12Z,2025-12-19 22:12-05:00,2025-12-20 03:12Z,2025-12-19 22:12-05:00,"['Basic', 'Live']",C-GWBJ,C07EE4,Boeing 737-700,Delta Air Lines,DL,DAL,3,7,A13,,,,,KFLL,FLL,Fort Lauderdale,America/New_York,
WS 1115,WJA1115,Expected,IsOperator,False,arrivals,2025-12-19 23:55Z,2025-12-19 18:55-05:00,2025-12-19 23:55Z,2025-12-19 18:55-05:00,2,,"['Basic', 'Live']",,,,,2025-12-20 03:12Z,2025-12-19 22:12-05:00,2025-12-20 03:12Z,2025-12-19 22:12-05:00,"['Basic', 'Live']",C-GWBJ,C07EE4,Boeing 737-700,WestJet,WS,WJA,3,7,A13,,,,,KFLL,FLL,Fort Lauderdale,America/New_York,
AC 8885,,Expected,IsOperator,False,arrivals,2025-12-20 01:30Z,2025-12-19 20:30-05:00,,,A,,['Basic'],,,,,2025-12-20 03:12Z,2025-12-19 22:12-05:00,2025-12-20 03:12Z,2025-12-19 22:12-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,Air Canada,AC,ACA,1,9,F86,,,,,KEWR,EWR,Newark,America/New_York,
PD 312,,Expected,IsOperator,False,arrivals,2025-12-19 22:40Z,2025-12-19 14:40-08:00,2025-12-19 23:45Z,2025-12-19 15:45-08:00,M,B20,"['Basic', 'Live']",,,,,2025-12-20 03:14Z,2025-12-19 22:14-05:00,2025-12-20 03:14Z,2025-12-19 22:14-05:00,"['Basic', 'Live']",,,Embraer 195-E2,Porter,PD,POE,3,4,B39,,,,,CYVR,YVR,Vancouver,America/Vancouver,124-126
TS 7096,,Expected,IsCodeshared,False,arrivals,2025-12-19 22:40Z,2025-12-19 14:40-08:00,2025-12-19 23:45Z,2025-12-19 15:45-08:00,M,B20,"['Basic', 'Live']",,,,,2025-12-20 03:14Z,2025-12-19 22:14-05:00,2025-12-20 03:14Z,2025-12-19 22:14-05:00,"['Basic', 'Live']",,,Embraer 195-E2,Air Transat,TS,TSC,3,4,B39,,,,,CYVR,YVR,Vancouver,America/Vancouver,124-126
AC 8789,,Expected,IsOperator,False,arrivals,2025-12-20 01:40Z,2025-12-19 20:40-05:00,,,1,,['Basic'],,,,,2025-12-20 03:17Z,2025-12-19 22:17-05:00,2025-12-20 03:17Z,2025-12-19 22:17-05:00,"['Basic', 'Live']",,,Embraer 175,Air Canada,AC,ACA,1,10,F99,,,,,KDCA,DCA,Washington,America/New_York,
PD 362,,Expected,IsOperator,False,arrivals,2025-12-19 23:30Z,2025-12-19 16:30-07:00,2025-12-19 23:50Z,2025-12-19 16:50-07:00,D,A18,"['Basic', 'Live']",,,,,2025-12-20 03:26Z,2025-12-19 22:26-05:00,2025-12-20 03:26Z,2025-12-19 22:26-05:00,"['Basic', 'Live']",,,,Porter,PD,POE,3,3,B2A,,,,,CYYC,YYC,Calgary,America/Edmonton,
TS 7933,,Expected,IsCodeshared,False,arrivals,2025-12-19 23:30Z,2025-12-19 16:30-07:00,2025-12-19 23:50Z,2025-12-19 16:50-07:00,D,A18,"['Basic', 'Live']",,,,,2025-12-20 03:26Z,2025-12-19 22:26-05:00,2025-12-20 03:26Z,2025-12-19 22:26-05:00,"['Basic', 'Live']",,,,Air Transat,TS,TSC,3,3,B2A,,,,,CYYC,YYC,Calgary,America/Edmonton,
NZ 4734,ACA742,Expected,IsCodeshared,False,arrivals,2025-12-19 22:30Z,2025-12-19 14:30-08:00,2025-12-19 22:55Z,2025-12-19 14:55-08:00,2,D12,"['Basic', 'Live']",,,,,2025-12-20 03:28Z,2025-12-19 22:28-05:00,2025-12-20 03:28Z,2025-12-19 22:28-05:00,"['Basic', 'Live']",,,Airbus A320,Air New Zealand,NZ,ANZ,1,10,F34,,,2025-12-19 22:55Z,2025-12-19 14:55-08:00,KSFO,SFO,San Francisco,America/Los_Angeles,1-8
AC 742,ACA742,Expected,IsOperator,False,arrivals,2025-12-19 22:30Z,2025-12-19 14:30-08:00,2025-12-19 22:55Z,2025-12-19 14:55-08:00,2,D12,"['Basic', 'Live']",,,,,2025-12-20 03:28Z,2025-12-19 22:28-05:00,2025-12-20 03:28Z,2025-12-19 22:28-05:00,"['Basic', 'Live']",C-FDCA,C00821,Airbus A320,Air Canada,AC,ACA,1,10,F34,,,2025-12-19 22:55Z,2025-12-19 14:55-08:00,KSFO,SFO,San Francisco,America/Los_Angeles,1-8
UA 8396,ACA742,Expected,IsCodeshared,False,arrivals,2025-12-19 22:30Z,2025-12-19 14:30-08:00,2025-12-19 22:55Z,2025-12-19 14:55-08:00,2,D12,"['Basic', 'Live']",,,,,2025-12-20 03:28Z,2025-12-19 22:28-05:00,2025-12-20 03:28Z,2025-12-19 22:28-05:00,"['Basic', 'Live']",,,Airbus A320,United,UA,UAL,1,10,F34,,,2025-12-19 22:55Z,2025-12-19 14:55-08:00,KSFO,SFO,San Francisco,America/Los_Angeles,1-8
PD 6037,,Expected,IsCodeshared,False,arrivals,2025-12-20 01:26Z,2025-12-19 20:26-05:00,,,,,['Basic'],,,,,2025-12-20 03:34Z,2025-12-19 22:34-05:00,2025-12-20 03:34Z,2025-12-19 22:34-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,Porter,PD,POE,3,5,A6,,,,,KCLT,CLT,Charlotte,America/New_York,
AA 5047,,Expected,IsOperator,False,arrivals,2025-12-20 01:26Z,2025-12-19 20:26-05:00,,,,,['Basic'],,,,,2025-12-20 03:34Z,2025-12-19 22:34-05:00,2025-12-20 03:34Z,2025-12-19 22:34-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,American,AA,AAL,3,5,A6,,,,,KCLT,CLT,Charlotte,America/New_York,
OH 5047,,Expected,IsCodeshared,False,arrivals,2025-12-20 01:26Z,2025-12-19 20:26-05:00,,,,,['Basic'],,,,,2025-12-20 03:34Z,2025-12-19 22:34-05:00,2025-12-20 03:34Z,2025-12-19 22:34-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,PSA,OH,JIA,3,5,A6,,,,,KCLT,CLT,Charlotte,America/New_York,
G3 5844,,Expected,IsOperator,False,arrivals,2025-12-19 21:15Z,2025-12-19 16:15-05:00,2025-12-19 21:14Z,2025-12-19 16:14-05:00,1,A9A,"['Basic', 'Live']",,,,,2025-12-20 03:35Z,2025-12-19 22:35-05:00,2025-12-20 03:35Z,2025-12-19 22:35-05:00,"['Basic', 'Live']",,,,Gol,G3,GLO,1,12,E80,,,,,SKBO,BOG,Bogotá,America/Bogota,
EY 2619,,Expected,IsOperator,False,arrivals,2025-12-19 21:15Z,2025-12-19 16:15-05:00,2025-12-19 21:14Z,2025-12-19 16:14-05:00,1,A9A,"['Basic', 'Live']",,,,,2025-12-20 03:35Z,2025-12-19 22:35-05:00,2025-12-20 03:35Z,2025-12-19 22:35-05:00,"['Basic', 'Live']",,,,Etihad,EY,ETD,1,12,E80,,,,,SKBO,BOG,Bogotá,America/Bogota,
AV 204,,Expected,IsOperator,False,arrivals,2025-12-19 21:15Z,2025-12-19 16:15-05:00,2025-12-19 21:14Z,2025-12-19 16:14-05:00,1,A9A,"['Basic', 'Live']",,,,,2025-12-20 03:35Z,2025-12-19 22:35-05:00,2025-12-20 03:35Z,2025-12-19 22:35-05:00,"['Basic', 'Live']",,,Airbus A320 NEO,Avianca,AV,AVA,1,12,E80,,,,,SKBO,BOG,Bogotá,America/Bogota,
NZ 9983,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:24Z,2025-12-19 18:24-06:00,,,C,,['Basic'],,,,,2025-12-20 03:37Z,2025-12-19 22:37-05:00,2025-12-20 03:37Z,2025-12-19 22:37-05:00,"['Basic', 'Live']",,,Airbus A320,Air New Zealand,NZ,ANZ,1,11,F97,,,,,KIAH,IAH,Houston,America/Chicago,
UA 313,,Expected,IsOperator,False,arrivals,2025-12-20 00:24Z,2025-12-19 18:24-06:00,,,C,,['Basic'],,,,,2025-12-20 03:37Z,2025-12-19 22:37-05:00,2025-12-20 03:37Z,2025-12-19 22:37-05:00,"['Basic', 'Live']",,,Airbus A320,United,UA,UAL,1,11,F97,,,,,KIAH,IAH,Houston,America/Chicago,
AC 4504,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:24Z,2025-12-19 18:24-06:00,,,C,,['Basic'],,,,,2025-12-20 03:37Z,2025-12-19 22:37-05:00,2025-12-20 03:37Z,2025-12-19 22:37-05:00,"['Basic', 'Live']",,,Airbus A320,Air Canada,AC,ACA,1,11,F97,,,,,KIAH,IAH,Houston,America/Chicago,
EK 6668,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:24Z,2025-12-19 18:24-06:00,,,C,,['Basic'],,,,,2025-12-20 03:37Z,2025-12-19 22:37-05:00,2025-12-20 03:37Z,2025-12-19 22:37-05:00,"['Basic', 'Live']",,,Airbus A320,Emirates,EK,UAE,1,11,F97,,,,,KIAH,IAH,Houston,America/Chicago,
PD 428,,Delayed,IsOperator,False,arrivals,2025-12-19 18:10Z,2025-12-19 12:10-06:00,2025-12-20 01:35Z,2025-12-19 19:35-06:00,,8,"['Basic', 'Live']",,,,,2025-12-19 20:46Z,2025-12-19 15:46-05:00,2025-12-20 03:40Z,2025-12-19 22:40-05:00,"['Basic', 'Live']",,,,Porter,PD,POE,3,2,B2A,,,,,CYWG,YWG,Winnipeg,America/Winnipeg,
TS 7439,,Delayed,IsCodeshared,False,arrivals,2025-12-19 18:10Z,2025-12-19 12:10-06:00,2025-12-20 01:35Z,2025-12-19 19:35-06:00,,8,"['Basic', 'Live']",,,,,2025-12-19 20:46Z,2025-12-19 15:46-05:00,2025-12-20 03:40Z,2025-12-19 22:40-05:00,"['Basic', 'Live']",,,,Air Transat,TS,TSC,3,2,B2A,,,,,CYWG,YWG,Winnipeg,America/Winnipeg,
AA 9107,,Delayed,IsCodeshared,False,arrivals,2025-12-19 18:10Z,2025-12-19 12:10-06:00,2025-12-20 01:35Z,2025-12-19 19:35-06:00,,8,"['Basic', 'Live']",,,,,2025-12-19 20:46Z,2025-12-19 15:46-05:00,2025-12-20 03:40Z,2025-12-19 22:40-05:00,"['Basic', 'Live']",,,,American,AA,AAL,3,2,B2A,,,,,CYWG,YWG,Winnipeg,America/Winnipeg,
UA 8456,ACA1040,Expected,IsCodeshared,False,arrivals,2025-12-20 00:30Z,2025-12-19 17:30-07:00,2025-12-20 00:30Z,2025-12-19 17:30-07:00,,,"['Basic', 'Live']",,,,,2025-12-20 03:41Z,2025-12-19 22:41-05:00,2025-12-20 03:41Z,2025-12-19 22:41-05:00,"['Basic', 'Live']",C-GYLY,C0853F,Airbus A220-300,United,UA,UAL,1,9,F51,,,,,KDEN,DEN,Denver,America/Denver,
AC 1040,ACA1040,Expected,IsOperator,False,arrivals,2025-12-20 00:30Z,2025-12-19 17:30-07:00,2025-12-20 00:30Z,2025-12-19 17:30-07:00,,,"['Basic', 'Live']",,,,,2025-12-20 03:41Z,2025-12-19 22:41-05:00,2025-12-20 03:41Z,2025-12-19 22:41-05:00,"['Basic', 'Live']",C-GYLY,C0853F,Airbus A220-300,Air Canada,AC,ACA,1,9,F51,,,,,KDEN,DEN,Denver,America/Denver,
AC 270,ACA270,Expected,IsOperator,False,arrivals,2025-12-20 01:05Z,2025-12-19 19:05-06:00,2025-12-20 02:00Z,2025-12-19 20:00-06:00,,11,"['Basic', 'Live']",,,,,2025-12-20 03:41Z,2025-12-19 22:41-05:00,2025-12-20 03:41Z,2025-12-19 22:41-05:00,"['Basic', 'Live']",C-FXCD,C03CF4,Airbus A320,Air Canada,AC,ACA,1,4,D42,,,,,CYWG,YWG,Winnipeg,America/Winnipeg,
AV 6935,,Expected,IsCodeshared,False,arrivals,2025-12-20 01:05Z,2025-12-19 19:05-06:00,2025-12-20 02:00Z,2025-12-19 20:00-06:00,,11,"['Basic', 'Live']",,,,,2025-12-20 03:41Z,2025-12-19 22:41-05:00,2025-12-20 03:41Z,2025-12-19 22:41-05:00,"['Basic', 'Live']",,,Airbus A320,Avianca,AV,AVA,1,4,D42,,,,,CYWG,YWG,Winnipeg,America/Winnipeg,
UA 8070,,Expected,IsCodeshared,False,arrivals,2025-12-20 01:05Z,2025-12-19 19:05-06:00,2025-12-20 02:00Z,2025-12-19 20:00-06:00,,11,"['Basic', 'Live']",,,,,2025-12-20 03:41Z,2025-12-19 22:41-05:00,2025-12-20 03:41Z,2025-12-19 22:41-05:00,"['Basic', 'Live']",,,Airbus A320,United,UA,UAL,1,4,D42,,,,,CYWG,YWG,Winnipeg,America/Winnipeg,
PD 6045,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:45Z,2025-12-19 18:45-06:00,,,,,['Basic'],,,,,2025-12-20 03:44Z,2025-12-19 22:44-05:00,2025-12-20 03:44Z,2025-12-19 22:44-05:00,"['Basic', 'Live']",,,Boeing 737-800,Porter,PD,POE,3,6,A8,,,,,KDFW,DFW,Dallas-Fort Worth,America/Chicago,
QF 3307,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:45Z,2025-12-19 18:45-06:00,,,,,['Basic'],,,,,2025-12-20 03:44Z,2025-12-19 22:44-05:00,2025-12-20 03:44Z,2025-12-19 22:44-05:00,"['Basic', 'Live']",,,Boeing 737-800,Qantas,QF,QFA,3,6,A8,,,,,KDFW,DFW,Dallas-Fort Worth,America/Chicago,
QR 9607,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:45Z,2025-12-19 18:45-06:00,,,,,['Basic'],,,,,2025-12-20 03:44Z,2025-12-19 22:44-05:00,2025-12-20 03:44Z,2025-12-19 22:44-05:00,"['Basic', 'Live']",,,Boeing 737-800,Qatar,QR,QTR,3,6,A8,,,,,KDFW,DFW,Dallas-Fort Worth,America/Chicago,
AA 2804,,Expected,IsOperator,False,arrivals,2025-12-20 00:45Z,2025-12-19 18:45-06:00,,,,,['Basic'],,,,,2025-12-20 03:44Z,2025-12-19 22:44-05:00,2025-12-20 03:44Z,2025-12-19 22:44-05:00,"['Basic', 'Live']",,,Boeing 737-800,American,AA,AAL,3,6,A8,,,,,KDFW,DFW,Dallas-Fort Worth,America/Chicago,
AS 6187,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:45Z,2025-12-19 18:45-06:00,,,,,['Basic'],,,,,2025-12-20 03:44Z,2025-12-19 22:44-05:00,2025-12-20 03:44Z,2025-12-19 22:44-05:00,"['Basic', 'Live']",,,Boeing 737-800,Alaska,AS,ASA,3,6,A8,,,,,KDFW,DFW,Dallas-Fort Worth,America/Chicago,
TS 301,,Expected,IsOperator,False,arrivals,2025-12-19 22:35Z,2025-12-19 16:35-06:00,,,,,['Basic'],,,,,2025-12-20 03:45Z,2025-12-19 22:45-05:00,2025-12-20 03:45Z,2025-12-19 22:45-05:00,"['Basic', 'Live']",,,Airbus A320,Air Transat,TS,TSC,3,9,C32,,,,,MRLB,LIR,Liberia,America/Costa_Rica,
WS 8617,,Expected,IsCodeshared,False,arrivals,2025-12-20 01:56Z,2025-12-19 20:56-05:00,,,4,,['Basic'],,,,,2025-12-20 03:57Z,2025-12-19 22:57-05:00,2025-12-20 03:57Z,2025-12-19 22:57-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,WestJet,WS,WJA,3,5,A6,,,,,KJFK,JFK,New York,America/New_York,
DL 5170,,Expected,IsOperator,False,arrivals,2025-12-20 01:56Z,2025-12-19 20:56-05:00,,,4,,['Basic'],,,,,2025-12-20 03:57Z,2025-12-19 22:57-05:00,2025-12-20 03:57Z,2025-12-19 22:57-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,Delta Air Lines,DL,DAL,3,5,A6,,,,,KJFK,JFK,New York,America/New_York,
KE 7409,,Expected,IsCodeshared,False,arrivals,2025-12-20 01:56Z,2025-12-19 20:56-05:00,,,4,,['Basic'],,,,,2025-12-20 03:57Z,2025-12-19 22:57-05:00,2025-12-20 03:57Z,2025-12-19 22:57-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,Korean Air,KE,KAL,3,5,A6,,,,,KJFK,JFK,New York,America/New_York,
VS 4719,,Expected,IsCodeshared,False,arrivals,2025-12-20 01:56Z,2025-12-19 20:56-05:00,,,4,,['Basic'],,,,,2025-12-20 03:57Z,2025-12-19 22:57-05:00,2025-12-20 03:57Z,2025-12-19 22:57-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,Virgin Atlantic,VS,VIR,3,5,A6,,,,,KJFK,JFK,New York,America/New_York,
LY 4475,,Expected,IsCodeshared,False,arrivals,2025-12-20 01:56Z,2025-12-19 20:56-05:00,,,4,,['Basic'],,,,,2025-12-20 03:57Z,2025-12-19 22:57-05:00,2025-12-20 03:57Z,2025-12-19 22:57-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,El Al,LY,ELY,3,5,A6,,,,,KJFK,JFK,New York,America/New_York,
AA 5919,,Expected,IsOperator,False,arrivals,2025-12-20 02:05Z,2025-12-19 21:05-05:00,,,F,,['Basic'],,,,,2025-12-20 03:57Z,2025-12-19 22:57-05:00,2025-12-20 03:57Z,2025-12-19 22:57-05:00,"['Basic', 'Live']",,,Embraer RJ145,American,AA,AAL,3,7,A14,,,,,KPHL,PHL,Philadelphia,America/New_York,
PI 5919,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:05Z,2025-12-19 21:05-05:00,,,F,,['Basic'],,,,,2025-12-20 03:57Z,2025-12-19 22:57-05:00,2025-12-20 03:57Z,2025-12-19 22:57-05:00,"['Basic', 'Live']",,,Embraer RJ145,Polar,PI,RKA,3,7,A14,,,,,KPHL,PHL,Philadelphia,America/New_York,
PD 6048,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:05Z,2025-12-19 21:05-05:00,,,F,,['Basic'],,,,,2025-12-20 03:57Z,2025-12-19 22:57-05:00,2025-12-20 03:57Z,2025-12-19 22:57-05:00,"['Basic', 'Live']",,,Embraer RJ145,Porter,PD,POE,3,7,A14,,,,,KPHL,PHL,Philadelphia,America/New_York,
AC 429,,Canceled,IsOperator,False,arrivals,2025-12-20 02:30Z,2025-12-19 21:30-05:00,2025-12-20 02:30Z,2025-12-19 21:30-05:00,,A11,"['Basic', 'Live']",,,,,2025-12-20 04:04Z,2025-12-19 23:04-05:00,2025-12-20 04:04Z,2025-12-19 23:04-05:00,"['Basic', 'Live']",,,Boeing 777-300ER,Air Canada,AC,ACA,1,2,D24,,,,,CYUL,YUL,Montreal,America/Toronto,
WS 2743,,Expected,IsOperator,False,arrivals,,,,,,,[],,,,,2025-12-20 04:05Z,2025-12-19 23:05-05:00,2025-12-20 04:05Z,2025-12-19 23:05-05:00,"['Basic', 'Live']",,,,WestJet,WS,WJA,3,8,B40,,,,,MDPC,PUJ,Punta Cana,America/Santo_Domingo,
AC 510,ACA510,Expected,IsOperator,False,arrivals,2025-12-20 02:30Z,2025-12-19 20:30-06:00,,,2,,['Basic'],,,,,2025-12-20 04:09Z,2025-12-19 23:09-05:00,2025-12-20 04:09Z,2025-12-19 23:09-05:00,"['Basic', 'Live']",C-GNGV,C067AE,Airbus A220-300,Air Canada,AC,ACA,1,10,F32,,,,,KORD,ORD,Chicago,America/Chicago,
UA 8473,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:30Z,2025-12-19 20:30-06:00,,,2,,['Basic'],,,,,2025-12-20 04:09Z,2025-12-19 23:09-05:00,2025-12-20 04:09Z,2025-12-19 23:09-05:00,"['Basic', 'Live']",,,Airbus A220-300,United,UA,UAL,1,10,F32,,,,,KORD,ORD,Chicago,America/Chicago,
VS 1785,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:44Z,2025-12-19 21:44-05:00,,,M,,['Basic'],,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,Virgin Atlantic,VS,VIR,3,6,A6,,,,,KDTW,DTW,Detroit,America/Detroit,
WS 8714,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:44Z,2025-12-19 21:44-05:00,,,M,,['Basic'],,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,WestJet,WS,WJA,3,6,A6,,,,,KDTW,DTW,Detroit,America/Detroit,
KL 6494,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:44Z,2025-12-19 21:44-05:00,,,M,,['Basic'],,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,KLM,KL,KLM,3,6,A6,,,,,KDTW,DTW,Detroit,America/Detroit,
AM 3540,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:44Z,2025-12-19 21:44-05:00,,,M,,['Basic'],,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,Aeromexico,AM,AMX,3,6,A6,,,,,KDTW,DTW,Detroit,America/Detroit,
DL 4943,,Expected,IsOperator,False,arrivals,2025-12-20 02:44Z,2025-12-19 21:44-05:00,,,M,,['Basic'],,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",,,Canadair reg jet 700,Delta Air Lines,DL,DAL,3,6,A6,,,,,KDTW,DTW,Detroit,America/Detroit,
AF 8722,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:44Z,2025-12-19 21:44-05:00,,,M,,['Basic'],,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",,,Bombardier CRJ900,Air France,AF,AFR,3,6,A6,,,,,KDTW,DTW,Detroit,America/Detroit,
AM 7159,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:15Z,2025-12-19 17:15-07:00,2025-12-20 02:23Z,2025-12-19 19:23-07:00,D,D83,"['Basic', 'Live']",,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",,,Boeing 737,Aeromexico,AM,AMX,3,3,B20,,,,,CYYC,YYC,Calgary,America/Edmonton,
KE 6516,,Expected,IsCodeshared,False,arrivals,2025-12-20 00:15Z,2025-12-19 17:15-07:00,2025-12-20 02:23Z,2025-12-19 19:23-07:00,D,D83,"['Basic', 'Live']",,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",,,Boeing 737,Korean Air,KE,KAL,3,3,B20,,,,,CYYC,YYC,Calgary,America/Edmonton,
WS 648,WJA648,Expected,IsOperator,False,arrivals,2025-12-20 00:15Z,2025-12-19 17:15-07:00,2025-12-20 02:23Z,2025-12-19 19:23-07:00,D,D83,"['Basic', 'Live']",,,,,2025-12-20 04:11Z,2025-12-19 23:11-05:00,2025-12-20 04:11Z,2025-12-19 23:11-05:00,"['Basic', 'Live']",C-GORP,C06B6A,Boeing 737 MAX 8,WestJet,WS,WJA,3,3,B20,,,,,CYYC,YYC,Calgary,America/Edmonton,
PD 552,POE552,Expected,IsOperator,False,arrivals,2025-12-20 01:05Z,2025-12-19 20:05-05:00,2025-12-20 01:05Z,2025-12-19 20:05-05:00,,,"['Basic', 'Live']",,,,,2025-12-20 04:19Z,2025-12-19 23:19-05:00,2025-12-20 04:19Z,2025-12-19 23:19-05:00,"['Basic', 'Live']",C-GKXM,,E295,Porter,PD,POE,3,8,C41,,,,,KPBI,PBI,West Palm Beach,America/New_York,
TS 7788,POE552,Expected,IsCodeshared,False,arrivals,2025-12-20 01:05Z,2025-12-19 20:05-05:00,2025-12-20 01:05Z,2025-12-19 20:05-05:00,,,"['Basic', 'Live']",,,,,2025-12-20 04:19Z,2025-12-19 23:19-05:00,2025-12-20 04:19Z,2025-12-19 23:19-05:00,"['Basic', 'Live']",C-GKXM,,E295,Air Transat,TS,TSC,3,8,C41,,,,,KPBI,PBI,West Palm Beach,America/New_York,
AC 1371,,Expected,IsOperator,False,arrivals,2025-12-20 00:25Z,2025-12-19 19:25-05:00,,,3,,['Basic'],,,,,2025-12-20 04:20Z,2025-12-19 23:20-05:00,2025-12-20 04:20Z,2025-12-19 23:20-05:00,"['Basic', 'Live']",,,Boeing 737,Air Canada,AC,ACA,1,5,165,,,,,MMUN,CUN,Cancún,America/Cancun,
F8 1601,FLE1601,Expected,IsOperator,False,arrivals,2025-12-20 01:05Z,2025-12-19 20:05-05:00,2025-12-20 01:05Z,2025-12-19 20:05-05:00,,,"['Basic', 'Live']",,,,,2025-12-20 04:20Z,2025-12-19 23:20-05:00,2025-12-20 04:20Z,2025-12-19 23:20-05:00,"['Basic', 'Live']",C-FFLJ,C00E5C,Boeing 737-800,Flair,F8,FLE,3,7,C29A,,,,,KFLL,FLL,Fort Lauderdale,America/New_York,
UA 3419,,Expected,IsOperator,False,arrivals,2025-12-20 02:29Z,2025-12-19 21:29-05:00,,,C,,['Basic'],,,,,2025-12-20 04:20Z,2025-12-19 23:20-05:00,2025-12-20 04:20Z,2025-12-19 23:20-05:00,"['Basic', 'Live']",,,Embraer 175,United,UA,UAL,1,11,F66,,,,,KEWR,EWR,Newark,America/New_York,
AC 3154,,Expected,IsCodeshared,False,arrivals,2025-12-20 02:29Z,2025-12-19 21:29-05:00,,,C,,['Basic'],,,,,2025-12-20 04:20Z,2025-12-19 23:20-05:00,2025-12-20 04:20Z,2025-12-19 23:20-05:00,"['Basic', 'Live']",,,Embraer 175,Air Canada,AC,ACA,1,11,F66,,,,,KEWR,EWR,Newark,America/New_York,
